ip,timestamp,method,url,status,size,user_agent,url_length,special_char_ratio,has_sql_keywords,has_xss_pattern,path_depth,num_query_params,anomaly_score,is_anomaly,anomaly_type
223.5.5.5,20/May/2025:15:50:45 +0800,GET,/api/user?id=3,301,31391,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.0.0 Mobile Safari/537.36,14,0.2857142857142857,0,0,1,1,0.4250937424549962,0,正常
192.168.1.11,20/May/2025:06:33:33 +0800,GET,/search?id=1 OR 1=1,200,4421,sqlmap/1.7,19,0.21052631578947367,1,0,0,1,0.42170703205838495,1,SQL注入
203.0.113.5,20/May/2025:09:22:22 +0800,GET,/category/electronics,200,10956,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,21,0.09523809523809523,0,0,1,0,0.11768903673298393,0,正常
192.168.1.12,20/May/2025:22:17:15 +0800,GET,"/product?id=2' UNION SELECT NULL,NULL,NULL--",404,4671,curl/8.4.0,44,0.13636363636363635,1,0,0,1,0.3473683343907862,1,SQL注入
10.0.0.12,20/May/2025:03:05:21 +0800,GET,/contact.html,200,25616,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,13,0.07692307692307693,0,0,0,0,0.3762649369429833,0,正常
66.249.66.1,20/May/2025:07:40:36 +0800,GET,/help/faq.html,200,34609,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,14,0.14285714285714285,0,0,1,0,0.19931633558722886,0,正常
192.168.1.10,20/May/2025:11:50:48 +0800,GET,/order?id=1 UNION SELECT credit_card FROM payments--,403,3056,python-requests/2.31.0,52,0.09615384615384616,1,0,0,1,0.5222237497694325,1,SQL注入
10.0.0.20,20/May/2025:08:08:32 +0800,GET,"/query?q=1' UNION SELECT concat(user,0x3a,password) FROM users--",400,2284,Mozilla/5.0 (compatible; Nmap Scripting Engine),64,0.125,1,0,0,1,0.47108952359647344,1,SQL注入
192.168.1.11,20/May/2025:18:04:35 +0800,GET,/blog/post-2.html,200,39034,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,17,0.17647058823529413,0,0,1,0,0.15003993332316024,0,正常
192.168.1.15,20/May/2025:10:30:08 +0800,GET,/index.html,301,37483,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,11,0.09090909090909091,0,0,0,0,0.0,0,正常
203.0.113.5,20/May/2025:04:54:25 +0800,GET,/js/app.js,200,34141,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,10,0.2,0,0,1,0,0.36607100387519964,0,正常
172.16.0.3,20/May/2025:01:11:41 +0800,GET,/terms.html,304,22666,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,11,0.09090909090909091,0,0,0,0,0.0,0,正常
45.33.32.100,20/May/2025:09:14:20 +0800,GET,/register.html,200,21522,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,14,0.07142857142857142,0,0,0,0,0.5039821135789101,0,正常
203.0.113.10,20/May/2025:13:26:03 +0800,GET,/api/orders?status=active,200,5107,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,25,0.16,0,0,1,1,0.3559522842791986,0,正常
203.0.113.5,20/May/2025:11:47:03 +0800,GET,/downloads/manual.pdf,304,30989,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,21,0.09523809523809523,0,0,1,0,0.11768903673298393,0,正常
192.168.1.12,20/May/2025:17:39:12 +0800,GET,/api/data?id=1' OR 'a'='a,403,3814,sqlmap/1.7,25,0.36,1,0,1,1,0.6657606811381037,1,SQL注入
172.16.0.3,20/May/2025:17:35:55 +0800,GET,/css/bootstrap.min.css,200,8334,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,22,0.09090909090909091,0,0,1,0,0.37134367342794,0,正常
192.168.1.12,20/May/2025:00:07:47 +0800,GET,/profile?name=<script>document.cookie</script>,500,4520,Mozilla/5.0 (compatible; Nmap Scripting Engine),46,0.17391304347826086,0,1,0,1,0.2782187912521493,1,XSS攻击
203.0.113.10,20/May/2025:15:56:30 +0800,GET,/about.html,301,23020,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,11,0.09090909090909091,0,0,0,0,0.0,0,正常
192.168.1.10,20/May/2025:11:11:29 +0800,GET,/page?q=<svg onload=alert('XSS')>,200,3471,sqlmap/1.7,33,0.30303030303030304,1,1,0,1,0.3189416824714734,1,XSS攻击
45.33.32.100,20/May/2025:02:38:18 +0800,GET,/robots.txt,200,31168,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.0.0 Mobile Safari/537.36,11,0.09090909090909091,0,0,0,0,0.0,0,正常
192.168.1.10,20/May/2025:12:47:16 +0800,GET,/comment?msg=<img src=x onerror=alert(1)>,400,4536,Wget/1.21.3,41,0.21951219512195122,0,1,0,1,0.26239957001406006,1,XSS攻击
10.0.0.20,20/May/2025:21:59:44 +0800,GET,/dashboard,304,4897,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,10,0.1,0,0,0,0,0.4211127014307052,0,正常
172.16.0.7,20/May/2025:11:24:09 +0800,GET,/category/electronics,200,9517,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,21,0.09523809523809523,0,0,1,0,0.11768903673298393,0,正常
8.8.8.8,20/May/2025:23:00:53 +0800,GET,/favicon.ico,304,49154,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,12,0.08333333333333333,0,0,0,0,0.1632650542420437,0,正常
198.51.100.7,20/May/2025:09:15:51 +0800,GET,/css/style.css,200,28192,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,14,0.14285714285714285,0,0,1,0,0.19931633558722886,0,正常
10.0.0.12,20/May/2025:10:39:59 +0800,GET,/index.html,304,7885,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,11,0.09090909090909091,0,0,0,0,0.0,0,正常
45.33.32.100,20/May/2025:17:59:09 +0800,GET,/dashboard,301,1257,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,10,0.1,0,0,0,0,0.4211127014307052,0,正常
66.249.66.1,20/May/2025:23:50:36 +0800,GET,/api/orders?status=active,200,15861,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,25,0.16,0,0,1,1,0.3559522842791986,0,正常
172.16.0.3,20/May/2025:22:17:59 +0800,GET,/sitemap.xml,200,5085,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,12,0.08333333333333333,0,0,0,0,0.1632650542420437,0,正常
10.0.0.8,20/May/2025:01:06:38 +0800,GET,/static/fonts/arial.woff,200,27116,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.0.0 Mobile Safari/537.36,24,0.125,0,0,2,0,0.5425787596690497,0,正常
198.51.100.7,20/May/2025:13:47:17 +0800,GET,/images/logo.png,200,5384,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,16,0.125,0,0,1,0,0.1790458069822886,0,正常
45.33.32.100,20/May/2025:19:12:49 +0800,GET,/contact.html,200,30830,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,13,0.07692307692307693,0,0,0,0,0.3762649369429833,0,正常
1.1.1.1,20/May/2025:16:18:03 +0800,GET,/sitemap.xml,304,12814,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,12,0.08333333333333333,0,0,0,0,0.1632650542420437,0,正常
192.168.1.12,20/May/2025:01:00:32 +0800,GET,/input?val=<iframe src=javascript:alert(1)>,500,1424,Mozilla/5.0 (compatible; Nmap Scripting Engine),43,0.18604651162790697,0,1,0,1,0.21790216986509967,1,XSS攻击
192.168.1.10,20/May/2025:20:07:05 +0800,GET,/input?val=<iframe src=javascript:alert(1)>,403,3612,Wget/1.21.3,43,0.18604651162790697,0,1,0,1,0.21790216986509967,1,XSS攻击
10.0.0.20,20/May/2025:11:53:45 +0800,GET,/about.html,200,3088,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.0.0 Mobile Safari/537.36,11,0.09090909090909091,0,0,0,0,0.0,0,正常
198.51.100.7,20/May/2025:01:54:11 +0800,GET,/robots.txt,304,35352,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,11,0.09090909090909091,0,0,0,0,0.0,0,正常
172.16.0.7,20/May/2025:04:02:11 +0800,GET,/about.html,301,5806,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,11,0.09090909090909091,0,0,0,0,0.0,0,正常
192.168.1.10,20/May/2025:23:47:06 +0800,GET,/get?file=/var/log/apache2/access.log,400,861,Wget/1.21.3,37,0.1891891891891892,0,0,0,1,0.20481172201196501,0,正常
203.0.113.10,20/May/2025:23:39:25 +0800,GET,/static/fonts/arial.woff,200,24355,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,24,0.125,0,0,2,0,0.5425787596690497,0,正常
45.33.32.100,20/May/2025:18:28:29 +0800,GET,/about.html,200,41336,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,11,0.09090909090909091,0,0,0,0,0.0,0,正常
172.16.0.15,20/May/2025:02:58:04 +0800,GET,/api/products?page=1,301,39764,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,20,0.2,0,0,1,1,0.17589686625199608,0,正常
192.168.1.12,20/May/2025:12:46:48 +0800,GET,/load?name=..%252f..%252f..%252fetc/passwd,404,2478,Hydra/9.4,36,0.19444444444444445,0,0,0,1,0.2007618285473515,0,正常
203.0.113.5,20/May/2025:10:07:53 +0800,GET,/js/main.js,304,16753,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,11,0.18181818181818182,0,0,1,0,0.23096919067634897,0,正常
10.0.0.8,20/May/2025:13:21:33 +0800,GET,/page?q=<svg onload=alert('XSS')>,403,273,Wget/1.21.3,33,0.30303030303030304,1,1,0,1,0.3189416824714734,1,XSS攻击
172.16.0.7,20/May/2025:21:44:09 +0800,GET,/robots.txt,301,31251,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.0.0 Mobile Safari/537.36,11,0.09090909090909091,0,0,0,0,0.0,0,正常
192.168.1.15,20/May/2025:15:07:35 +0800,GET,/index.html,200,13379,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,11,0.09090909090909091,0,0,0,0,0.0,0,正常
192.168.1.12,20/May/2025:01:35:39 +0800,GET,/images/logo.png,200,8432,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.0.0 Mobile Safari/537.36,16,0.125,0,0,1,0,0.1790458069822886,0,正常
10.0.0.8,20/May/2025:05:52:02 +0800,GET,/page?id=1' AND (SELECT COUNT(*) FROM users)>0--,200,1808,curl/8.4.0,48,0.25,1,0,0,1,0.3791017315686891,1,SQL注入
192.168.1.15,20/May/2025:04:03:23 +0800,GET,"/products.php?cat=1' UNION SELECT username,password FROM users--",400,2612,Wget/1.21.3,64,0.09375,1,0,0,1,0.6283709455665325,1,SQL注入
192.168.1.11,20/May/2025:02:09:52 +0800,GET,/note?content=<math><mtext></mtext><mglyph><svg><mtext><textarea><path id='</textarea><img onerror=alert(1) src=1>'>,404,3143,python-requests/2.31.0,116,0.27586206896551724,1,1,0,1,0.8545791838529894,1,XSS攻击
10.0.0.5,20/May/2025:00:37:29 +0800,GET,/..%2F..%2F..%2Fetc%2Fpasswd,404,1822,sqlmap/1.7,20,0.25,0,0,4,0,0.7004716638371997,1,未知异常
192.168.1.10,20/May/2025:02:10:08 +0800,GET,/api/data?id=1' OR 'a'='a,404,2620,curl/8.4.0,25,0.36,1,0,1,1,0.6657606811381037,1,SQL注入
192.168.1.15,20/May/2025:06:01:05 +0800,GET,/js/app.js,200,20549,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,10,0.2,0,0,1,0,0.36607100387519964,0,正常
192.168.1.11,20/May/2025:21:04:14 +0800,GET,/profile?name=<script>document.cookie</script>,500,4597,curl/8.4.0,46,0.17391304347826086,0,1,0,1,0.2782187912521493,1,XSS攻击
172.16.0.15,20/May/2025:18:06:25 +0800,GET,/category/electronics,200,20156,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,21,0.09523809523809523,0,0,1,0,0.11768903673298393,0,正常
192.168.1.12,20/May/2025:00:25:27 +0800,GET,/..%2f..%2f..%2fetc/passwd,500,1257,python-requests/2.31.0,20,0.25,0,0,4,0,0.7004716638371997,1,未知异常
10.0.0.20,20/May/2025:15:00:40 +0800,GET,/downloads/manual.pdf,304,9498,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,21,0.09523809523809523,0,0,1,0,0.11768903673298393,0,正常
172.16.0.3,20/May/2025:04:12:49 +0800,GET,/about.html,200,40598,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,11,0.09090909090909091,0,0,0,0,0.0,0,正常
66.249.66.1,20/May/2025:09:15:50 +0800,GET,/dashboard,301,3153,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.0.0 Mobile Safari/537.36,10,0.1,0,0,0,0,0.4211127014307052,0,正常
10.0.0.20,20/May/2025:10:03:03 +0800,GET,"/products.php?cat=1' UNION SELECT username,password FROM users--",404,3801,curl/8.4.0,64,0.09375,1,0,0,1,0.6283709455665325,1,SQL注入
114.114.114.114,20/May/2025:03:44:50 +0800,GET,/terms.html,200,25546,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.0.0 Mobile Safari/537.36,11,0.09090909090909091,0,0,0,0,0.0,0,正常
10.0.0.8,20/May/2025:23:18:21 +0800,GET,/..%2f..%2f..%2fetc/passwd,400,2871,curl/8.4.0,20,0.25,0,0,4,0,0.7004716638371997,1,未知异常
192.168.1.10,20/May/2025:22:54:34 +0800,GET,/register.html,301,27364,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.0.0 Mobile Safari/537.36,14,0.07142857142857142,0,0,0,0,0.5039821135789101,0,正常
198.51.100.7,20/May/2025:10:12:48 +0800,GET,/js/main.js,200,8331,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,11,0.18181818181818182,0,0,1,0,0.23096919067634897,0,正常
172.16.0.3,20/May/2025:16:49:23 +0800,GET,/category/electronics,200,27970,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,21,0.09523809523809523,0,0,1,0,0.11768903673298393,0,正常
45.33.32.100,20/May/2025:17:20:51 +0800,GET,/api/notifications?unread=true,200,45902,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,30,0.13333333333333333,0,0,1,1,0.27730928082755046,0,正常
172.16.0.15,20/May/2025:03:25:56 +0800,GET,/js/main.js,200,24184,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,11,0.18181818181818182,0,0,1,0,0.23096919067634897,0,正常
10.0.0.20,20/May/2025:20:33:40 +0800,GET,/category/electronics,200,31381,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,21,0.09523809523809523,0,0,1,0,0.11768903673298393,0,正常
45.33.32.100,20/May/2025:04:21:02 +0800,GET,/api/v2/data?limit=20&offset=0,200,49625,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,30,0.23333333333333334,0,0,2,2,0.8321492608079802,1,未知异常
66.249.66.1,20/May/2025:01:12:21 +0800,GET,/category/electronics,200,49153,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,21,0.09523809523809523,0,0,1,0,0.11768903673298393,0,正常
1.1.1.1,20/May/2025:06:53:54 +0800,GET,/index.html,200,28818,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,11,0.09090909090909091,0,0,0,0,0.0,0,正常
192.168.1.10,20/May/2025:14:20:12 +0800,GET,/view?id=1'; EXEC xp_cmdshell('dir');--,400,4678,Mozilla/5.0 (compatible; Nmap Scripting Engine),39,0.3076923076923077,1,0,0,1,0.481063911123328,1,SQL注入
10.0.0.12,20/May/2025:01:17:03 +0800,GET,/api/products?page=1,200,38315,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.0.0 Mobile Safari/537.36,20,0.2,0,0,1,1,0.17589686625199608,0,正常
45.33.32.100,20/May/2025:12:17:12 +0800,GET,/css/style.css,200,17317,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,14,0.14285714285714285,0,0,1,0,0.19931633558722886,0,正常
192.168.1.10,20/May/2025:17:15:51 +0800,GET,/search?q=<body onload=alert(1)>,400,1743,sqlmap/1.7,32,0.25,0,1,0,1,0.25939519289033136,1,XSS攻击
10.0.0.20,20/May/2025:00:20:16 +0800,GET,/comment?msg=<img src=x onerror=alert(1)>,500,1643,Hydra/9.4,41,0.21951219512195122,0,1,0,1,0.26239957001406006,1,XSS攻击
172.16.0.15,20/May/2025:02:54:43 +0800,GET,/api/notifications?unread=true,200,2982,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,30,0.13333333333333333,0,0,1,1,0.27730928082755046,0,正常
10.0.0.5,20/May/2025:18:05:16 +0800,GET,/register.html,200,15152,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,14,0.07142857142857142,0,0,0,0,0.5039821135789101,0,正常
192.168.1.12,20/May/2025:06:32:28 +0800,GET,/help/faq.html,200,35149,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.0.0 Mobile Safari/537.36,14,0.14285714285714285,0,0,1,0,0.19931633558722886,0,正常
172.16.0.3,20/May/2025:19:53:01 +0800,GET,/js/main.js,200,13592,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,11,0.18181818181818182,0,0,1,0,0.23096919067634897,0,正常
192.168.1.15,20/May/2025:20:51:58 +0800,GET,/include?page=..%c0%af..%c0%af..%c0%afetc/passwd,200,2296,Hydra/9.4,36,0.1111111111111111,0,0,0,1,0.3720467579562914,0,正常
192.168.1.15,20/May/2025:19:33:33 +0800,GET,/blog/post-2.html,301,36790,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,17,0.17647058823529413,0,0,1,0,0.15003993332316024,0,正常
172.16.0.3,20/May/2025:07:11:25 +0800,GET,/robots.txt,200,33683,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,11,0.09090909090909091,0,0,0,0,0.0,0,正常
10.0.0.5,20/May/2025:07:21:36 +0800,GET,/api/data?id=1' OR 'a'='a,400,1629,curl/8.4.0,25,0.36,1,0,1,1,0.6657606811381037,1,SQL注入
172.16.0.7,20/May/2025:23:58:02 +0800,GET,/category/electronics,200,45148,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.0.0 Mobile Safari/537.36,21,0.09523809523809523,0,0,1,0,0.11768903673298393,0,正常
198.51.100.7,20/May/2025:03:18:00 +0800,GET,/robots.txt,200,2778,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,11,0.09090909090909091,0,0,0,0,0.0,0,正常
192.168.1.10,20/May/2025:10:14:33 +0800,GET,/static/../../../etc/shadow,500,1620,sqlmap/1.7,27,0.2222222222222222,0,0,5,0,0.9699957818696624,1,路径遍历
192.168.1.15,20/May/2025:05:45:49 +0800,GET,/category/clothing,200,20886,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,18,0.1111111111111111,0,0,1,0,0.12088889255257311,0,正常
1.1.1.1,20/May/2025:15:29:53 +0800,GET,/blog/post-2.html,200,40044,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,17,0.17647058823529413,0,0,1,0,0.15003993332316024,0,正常
192.168.1.12,20/May/2025:01:24:09 +0800,GET,/profile?name=<script>document.cookie</script>,200,207,Wget/1.21.3,46,0.17391304347826086,0,1,0,1,0.2782187912521493,1,XSS攻击
203.0.113.5,20/May/2025:14:25:16 +0800,GET,/css/style.css,200,40648,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.0.0 Mobile Safari/537.36,14,0.14285714285714285,0,0,1,0,0.19931633558722886,0,正常
10.0.0.8,20/May/2025:08:45:19 +0800,GET,/js/app.js,200,49175,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,10,0.2,0,0,1,0,0.36607100387519964,0,正常
114.114.114.114,20/May/2025:11:59:37 +0800,GET,/css/bootstrap.min.css,200,3365,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,22,0.09090909090909091,0,0,1,0,0.37134367342794,0,正常
8.8.8.8,20/May/2025:17:23:08 +0800,GET,/category/electronics,200,40044,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.0.0 Mobile Safari/537.36,21,0.09523809523809523,0,0,1,0,0.11768903673298393,0,正常
172.16.0.7,20/May/2025:22:13:05 +0800,GET,/profile/settings,200,12506,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,17,0.11764705882352941,0,0,1,0,0.10452535195500579,0,正常
198.51.100.7,20/May/2025:13:41:56 +0800,GET,/css/bootstrap.min.css,301,25888,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,22,0.09090909090909091,0,0,1,0,0.37134367342794,0,正常
10.0.0.12,20/May/2025:22:16:11 +0800,GET,/api/item?id=1; DROP TABLE users;--,200,1935,Wget/1.21.3,35,0.22857142857142856,1,0,1,1,0.585441435853197,1,SQL注入
172.16.0.7,20/May/2025:17:39:27 +0800,GET,/js/main.js,200,42793,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,11,0.18181818181818182,0,0,1,0,0.23096919067634897,0,正常
8.8.8.8,20/May/2025:11:06:16 +0800,GET,/api/search?q=phone,200,30765,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.0.0 Mobile Safari/537.36,19,0.21052631578947367,0,0,1,1,0.2513199505315775,0,正常
223.5.5.5,20/May/2025:05:24:01 +0800,GET,/api/notifications?unread=true,200,1533,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,30,0.13333333333333333,0,0,1,1,0.27730928082755046,0,正常
192.168.1.10,20/May/2025:04:17:02 +0800,GET,/api/notifications?unread=true,301,26402,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,30,0.13333333333333333,0,0,1,1,0.27730928082755046,0,正常
10.0.0.8,20/May/2025:11:09:20 +0800,GET,/input?val=<iframe src=javascript:alert(1)>,403,3345,python-requests/2.31.0,43,0.18604651162790697,0,1,0,1,0.21790216986509967,1,XSS攻击
203.0.113.5,20/May/2025:13:55:04 +0800,GET,/js/app.js,200,13685,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,10,0.2,0,0,1,0,0.36607100387519964,0,正常
192.168.1.12,20/May/2025:06:20:54 +0800,GET,/user?name=admin' OR '1'='1,403,4334,curl/8.4.0,27,0.2962962962962963,1,0,0,1,0.41662268419892706,1,SQL注入
10.0.0.8,20/May/2025:00:41:31 +0800,GET,/download?file=1' UNION SELECT password FROM admin--,200,3155,python-requests/2.31.0,52,0.11538461538461539,1,0,0,1,0.3955366455843667,1,SQL注入
10.0.0.12,20/May/2025:06:20:54 +0800,GET,/blog/post-2.html,200,16500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,17,0.17647058823529413,0,0,1,0,0.15003993332316024,0,正常
1.1.1.1,20/May/2025:18:41:45 +0800,GET,/js/app.js,200,14540,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.0.0 Mobile Safari/537.36,10,0.2,0,0,1,0,0.36607100387519964,0,正常
1.1.1.1,20/May/2025:17:53:16 +0800,GET,/profile/settings,304,45465,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,17,0.11764705882352941,0,0,1,0,0.10452535195500579,0,正常
10.0.0.20,20/May/2025:11:28:10 +0800,GET,/load?name=..%252f..%252f..%252fetc/passwd,500,2814,python-requests/2.31.0,36,0.19444444444444445,0,0,0,1,0.2007618285473515,0,正常
192.168.1.15,20/May/2025:02:23:28 +0800,GET,/api/v2/data?limit=20&offset=0,200,14621,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,30,0.23333333333333334,0,0,2,2,0.8321492608079802,1,未知异常
172.16.0.15,20/May/2025:06:32:42 +0800,GET,/category/electronics,301,48383,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,21,0.09523809523809523,0,0,1,0,0.11768903673298393,0,正常
192.168.1.11,20/May/2025:02:09:46 +0800,GET,/download?file=1' UNION SELECT password FROM admin--,500,2414,sqlmap/1.7,52,0.11538461538461539,1,0,0,1,0.3955366455843667,1,SQL注入
